V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96 V97 V98 V99 V100
816 -0.027993217 -0.08505444 0.251771244 0.088805326 -0.156867836 -0.117744748 0.335665691 -0.288471384 -0.157228138 -0.167440095 -0.001198196 0.144021789 -0.10480173 0.00515977 0.008140251 0.021065834 0.017836801 0.001789184 0.006675475 0.040251129 -0.016120318 0.052013092 -0.001687644 -0.032747112 0.003201533 0.038116954 -0.037658027 -0.049779736 -0.090683028 -0.018497267 -0.045150594 0.036880916 0.070377986 0.044356428 -0.004792115 0.021535153 0.047290178 0.005045852 0.062150634 0.026936101 -0.056734052 -0.02223713 -0.023505115 -0.020373996 0.030122445 0.041048834 -0.062054028 -0.010359624 0.011570893 -0.039793612 -0.047674767 0.022041956 0.003025672 0.025564867 0.033890554 0.018515185 0.043845787 0.007025747 -0.019306567 -0.053966404 -0.004691539 0.026392522 0.061974059 0.032089766 0.009227278 -0.00765922 0.0528091 0.005054739 -0.007869486 -0.026016994 0.0356651 0.010389324 -0.045533992 0.041906585 0.005071745 0.000198913 0.02045651 -0.008049812 0.084581176 -0.070911649 0.023805811 0.031976363 0.014309395 0.039810909 0.004125392 -0.001965887 0.020844461 0.013493048 -0.019784416 -0.076195659 -0.033525231 0.012402503 -0.048993561 0.023790344 0.058309674 0.063340041 -0.020527045 -0.026044135 0.024248938 -0.003351123
817 -0.022197036 -0.081706805 0.272304195 0.072779987 -0.184990771 -0.099849187 0.379402282 -0.30382765 -0.124917654 -0.18027753 0.011033669 0.134898896 -0.108180092 -0.023933905 -0.001613535 -0.004164031 -0.007506521 -0.025101596 0.049235237 -0.045376757 -0.007129503 -0.034181149 -0.006717591 -0.011031545 0.047378197 0.019432382 0.0353263 0.028259127 0.018098733 -0.004668455 0.034004077 -0.004294893 -0.049835097 -0.01243695 0.017835314 -0.027892213 0.008163721 0.014450567 0.077228231 0.020318155 0.020545573 -0.02604194 0.045947999 -0.082833171 0.053736451 -0.001207715 0.037233064 -0.021639179 0.007564872 0.041072445 -0.01374143 -0.02494447 0.044895489 0.003666599 -0.044098877 -0.010357186 0.057893375 0.031564139 -0.009473803 -0.002582676 -0.027347334 0.050227137 -0.012427401 -0.044344901 -0.021975639 0.002274913 0.022165127 0.049744357 -0.055088971 -0.062120948 -0.054615021 -0.002775995 0.007008283 0.034752282 -0.018312888 0.049507538 -0.021682982 -0.031179819 -0.018061274 -0.04196309 -0.052988577 0.066604702 -0.014872683 0.051485719 -0.023556389 -0.010176966 0.003231073 -0.00405453 -0.033159466 0.023261486 0.003409592 0.004419831 0.022727097 -0.009418491 -0.028361237 -0.021040151 -0.018778473 -0.009358234 0.00513675 0.002794367
818 -0.017504613 -0.076486749 0.278201863 0.081791609 -0.167430862 -0.115588178 0.329912625 -0.287831145 -0.141085212 -0.156412614 0.019587536 0.135111148 -0.116158011 0.006416716 -0.014856985 0.00428132 -0.007584366 -0.000867153 0.008915728 0.004577967 0.025892175 0.019710008 0.033438731 -0.016222333 0.007362397 -0.014582067 -0.006163105 0.016402858 0.003729734 0.004083944 0.038421028 -0.001537609 0.049254392 0.003309631 0.037878372 0.014755466 -0.026615315 0.050347864 -0.00384283 -0.070049292 -0.052554032 0.025020638 -0.002924417 -0.033341417 -0.051912085 -3.2947e-05 0.019971565 -0.022897357 0.035401432 0.006011989 -0.015707462 -0.054096887 0.022511109 0.039942298 0.033184162 -0.017809865 0.025061875 0.036180805 -0.028228298 0.060818939 0.000255751 0.014369207 0.025560443 0.020184452 -0.07256163 -0.014937909 -0.005246562 -0.004874016 0.047870759 8.7388e-05 0.029629903 -0.022580438 0.0757744 -0.018698112 0.027004917 0.023773847 0.053673736 -0.0399632 -0.007762965 -0.045833178 0.035633622 0.010452358 -0.008238586 0.006037666 0.000813587 0.023775339 0.006339901 -0.00066822 0.034800908 -0.006158989 0.062270897 -0.004367802 -0.063800131 0.040804781 -0.041122415 -0.020105106 -0.011388168 -0.010608486 -0.022731643 -0.030560655
819 -0.029833403 -0.080280828 0.273799608 0.100923069 -0.157991194 -0.134610179 0.322954099 -0.282924685 -0.173959218 -0.180579624 0.005295205 0.140449076 -0.113196303 0.010432874 0.001753271 0.026443496 0.002013529 0.001192994 0.000193296 0.026004982 0.018099864 0.009312115 -0.005130809 -0.015788253 -0.028600821 0.04247027 -0.011746611 0.00238472 0.023219713 -0.033898716 0.013738037 -0.004124179 0.061237111 0.057636207 -0.01401381 -0.000739919 0.01626665 -0.018848602 0.092295102 -0.014463576 -0.013320144 0.048018148 -0.008488401 -0.053930158 0.073306588 0.091570697 0.016533352 -0.051487383 0.065311488 0.051134552 0.047592908 0.046753886 0.088731101 -0.027898911 0.003127608 0.035417855 0.041267743 0.023795487 0.019610325 0.022984062 -0.006068405 -0.036013434 0.069241609 -0.079237315 0.046998495 0.068869621 -0.020975299 0.023400294 -0.067422383 -0.008995712 -0.028259339 0.006190498 -0.057449355 -0.000940787 -0.053727415 -0.054754778 0.030105307 0.002681313 0.055867551 -0.002183784 0.034550183 0.041176274 -0.023009398 -5.891e-05 -0.000643562 0.02145046 0.001103297 0.011675831 0.019895103 0.031098994 -0.007009601 0.000911403 -0.033191495 -0.008999473 0.014593863 0.053095058 -0.010682849 0.042754486 -0.005820505 0.018363383
820 -0.008578824 -0.091473074 0.27421325 0.088116553 -0.176260978 -0.0989898 0.322772138 -0.274410328 -0.119417554 -0.158643437 -0.007359354 0.129176673 -0.116292483 -0.002530048 -0.016803022 0.026957595 0.0261912 -0.015809693 0.03044706 0.029740122 0.03979894 -0.021398035 -0.011579475 -0.019387087 0.006234663 -0.031892592 -0.025381721 0.021022218 0.021415392 0.004757435 0.04392141 -0.011344604 0.022063669 0.015532263 -0.007714984 0.008654003 -0.07366724 -0.011806367 0.006044362 -0.022140862 0.071381947 0.043126133 -0.027252804 0.052555533 0.071977973 0.055158785 -0.052138573 0.001315387 0.018590151 -0.014925502 -0.057101364 -0.037754215 0.011048315 -0.057286342 -0.001719927 0.084470227 -0.042907293 0.0156903 0.063064888 0.01466009 -0.012352657 0.017518318 0.038716948 -0.067809689 0.072302125 0.094182549 0.059080983 0.047407966 -0.027058145 0.058237233 -0.027338432 -0.017422517 -0.034356321 -0.006326605 -0.039949556 0.010493435 -0.030653673 0.004061582 0.015935166 0.043651852 -0.008168305 0.013762474 0.071755242 0.000650599 -0.037287923 -0.018309659 -0.01209724 -0.018365106 -0.031022043 0.006102874 -0.039705304 0.004126366 0.02227199 -0.020718523 0.011254095 -0.000577282 0.049623212 0.000892777 -0.00447004 0.012637413
821 -0.029304443 -0.084108862 0.266882982 0.09445322 -0.178586214 -0.116357186 0.38297024 -0.308830299 -0.161610452 -0.174419676 -0.016490051 0.140794285 -0.104678282 -0.025086935 0.010017655 0.022556077 -0.016835186 -0.002482156 -0.002440452 -0.008314435 -0.038793958 -0.021248117 0.026820593 -0.007949381 0.019607671 -0.018977814 -0.034876421 -0.05045567 0.018393844 0.058080709 0.012493127 -0.02020677 0.027985062 -0.000252582 0.052001144 -0.029372053 -0.124660513 0.000428871 -0.015751232 0.047975912 0.017185657 0.020002745 -0.025217376 -0.063653991 -0.014092579 0.004792413 0.050995131 -0.02778087 -0.030066049 -0.0157643 0.039229969 0.013409526 -0.02339439 -0.024981516 -0.028743647 -0.058263298 0.007927877 -0.035341762 0.022029186 -0.040686758 0.008201988 -0.019353273 -0.031822452 -0.037391662 -0.045742105 -0.061609148 -0.029336969 0.020466603 -0.037064532 -0.006096772 -0.027223012 -0.034478687 -0.003193115 0.056893545 -0.026836869 -0.006626264 -0.014440258 0.008600449 -0.003687299 0.048761716 0.015457757 -0.008285068 -0.022939945 -0.023293866 -0.005675562 0.004604366 -0.024568346 0.025220301 0.012708677 0.029831941 0.017992079 -0.039499659 0.041767491 -0.049132161 0.000963619 -0.005339655 -0.031216014 0.001223693 0.004821485 -0.041163594
822 -0.026868081 -0.074798138 0.249301264 0.080868287 -0.167678458 -0.110941249 0.330506693 -0.28555156 -0.143844663 -0.174679032 0.005645336 0.14616327 -0.104787681 -0.001746902 0.020067249 0.001686207 -0.009073074 -0.013237644 0.024755893 -0.017666571 -0.028051592 0.02338777 -0.002265694 0.022296454 -0.020979352 0.016661581 0.011673226 -0.026829865 0.024449859 0.006118876 -0.003645454 0.022016343 0.054984496 0.010717577 -0.025944249 -0.009595282 0.033867755 0.007939143 0.025008837 -0.033973457 0.059658049 0.05623966 -0.046299467 0.042022129 -0.021679839 0.02207745 0.020811417 -0.061632828 -0.052047538 0.04992066 0.082766609 0.009847846 0.028957343 0.048497172 -0.06113867 0.000229406 0.028146606 -0.008004332 -0.073665488 -0.005976876 0.032639 -0.061663773 -0.041047206 -0.013632959 0.002802414 -0.017196995 -0.004748035 -0.005001783 0.076428335 0.006792347 -0.036239231 -0.013908855 -0.005981854 -0.061646431 -0.019659843 0.068231897 0.007953535 0.076743224 -0.045068672 0.042745476 0.038311755 -0.050730876 0.006120412 -0.080771874 -0.048697872 0.03442774 -0.082858248 0.028720429 0.021092476 -0.037645683 -0.038591086 0.04079057 -0.048436024 -0.022132263 -0.060169988 0.047723767 0.045565126 0.00068416 0.028806537 0.033597786
823 -0.032092408 -0.099588494 0.249600886 0.071654952 -0.152121815 -0.128003037 0.3089756 -0.274483864 -0.16431757 -0.16251101 0.026277941 0.134641275 -0.11611541 -0.004090962 0.030725275 0.019805765 0.011205248 0.02545312 -0.000638365 0.015778374 -0.02086521 0.011313475 -0.019280102 -0.016927632 -0.010379637 0.007938179 0.015170442 -0.014112689 -0.022522716 0.019359842 -0.015010459 0.021639455 0.063123069 0.010218341 -0.061444236 0.009698437 0.066561764 0.055240077 0.043760237 -0.029620389 -0.026580399 0.034263826 -0.003745012 0.017162266 0.000613124 -0.028762101 -0.009043503 -0.036696057 -0.022691871 -0.009173397 -0.005677686 -0.015602157 -0.014554992 0.002071016 -0.000389611 0.010547621 -0.008043166 -0.006956262 0.00903205 -0.005689742 0.067933406 0.03248472 -0.045013922 0.046490637 -0.028188887 0.028407025 0.009582841 -0.027152244 0.012551446 -0.030029957 0.002307474 0.049019082 0.006950333 -0.016161665 -0.018196983 -0.018035962 0.009380641 0.022076482 -0.027830205 0.021275528 -0.007776246 -0.057083769 -0.011991971 -0.021151303 -0.046336129 0.012284968 -0.012650418 -0.019888588 -0.048894418 0.018847225 -0.01541501 0.014764405 -0.06251779 -0.020692882 0.002037715 -0.004245715 -0.041797241 -0.006179948 0.047282247 -0.01919605
824 -0.017019568 -0.063603863 0.242061259 0.082922475 -0.172872889 -0.110189452 0.328207992 -0.28003043 -0.154206733 -0.174857953 -0.002106038 0.11940777 -0.092486333 0.004939229 -0.062812027 0.010271305 0.050222444 -0.010461081 -0.010522316 -0.023404113 0.01161538 0.062046165 0.042293361 -0.025227895 -0.026494066 0.001497151 0.01246073 -0.069719816 -0.073155453 -0.039130089 0.058064896 0.040397392 0.011121219 -0.057956749 0.080648572 -0.023720208 -0.00437094 0.068947161 -0.03120928 -0.101734095 -0.105109993 -0.003044544 -0.053561516 0.084831092 -0.046548291 -0.016210096 -0.05659757 0.001651725 0.023753644 -0.066220734 0.022385071 -0.018384809 0.013455377 0.043703708 -0.060139472 -0.049451508 -0.011131183 0.035902994 0.000905145 0.051512591 -0.014243958 0.055452895 0.006326476 -0.024882107 -0.097259592 0.010869404 0.039214477 -0.042789365 0.041226536 0.026394645 -0.017066803 -0.039023556 -0.031721096 0.004990807 -0.05959715 0.055213501 -0.015279173 -0.046796261 -0.017237614 -0.010292562 0.000479663 0.05749544 -0.01247631 -0.025161115 -0.028788209 0.021930111 0.035795413 -0.034114634 -0.011294473 0.010787672 -0.027774477 0.028339673 -0.004653048 0.048211695 0.092942724 -0.015928383 0.033345402 -0.008842301 0.0162401 0.007282793
825 -0.02321576 -0.081569192 0.264608601 0.097422198 -0.15308009 -0.13924154 0.390347075 -0.325632534 -0.177632455 -0.202214932 0.006875311 0.132739478 -0.108405192 -0.017480269 -0.026809845 0.021355352 -0.010673422 -0.026922703 0.035012389 -0.000699891 -0.042297685 -0.047794529 0.017277481 -0.004757378 0.020352643 -0.050122928 -0.040904203 -0.0029512 0.046180718 0.031312911 0.058780703 -0.0208497 -0.043122918 -0.013979132 0.031828348 -0.032281788 -0.116501468 -0.000396683 -0.07939619 0.010786967 0.044607722 0.005062463 -0.045727349 0.020585102 -0.007748816 -0.021240932 0.011576449 -0.024383128 -0.007670577 -0.014604057 -0.011576279 -0.029532362 0.014207491 0.070043507 0.017032337 0.000349447 -0.013784416 -0.034853077 0.019349676 0.067145817 0.034567185 -0.094056334 -0.036259808 -0.027976028 0.044500128 -0.03978452 -0.014134128 0.018309117 -0.01516057 0.023225 -0.027039949 0.022973421 0.001580344 -0.048628062 0.017322609 -0.000684506 -0.001171006 0.015499788 -0.014007132 0.042461793 0.02010972 -0.08806055 0.008517654 -0.063820609 -0.001168885 -0.024589433 -0.032257583 -0.007171008 0.037515777 -0.033949827 -0.048042632 0.007174324 0.005477734 -0.0130123 0.005040808 -0.00281143 -0.008850681 0.033148938 0.023116124 0.027026282
826 0.002142491 -0.082481896 0.250277525 0.101537789 -0.163531598 -0.127015708 0.317010114 -0.283714618 -0.166937867 -0.162201876 0.019620665 0.143336145 -0.121477087 -0.001288787 -0.015364453 0.013605 0.03705886 -0.001250985 0.009652816 0.035995812 -0.016128445 0.015159141 0.019304605 -0.04611959 0.019515085 0.026114023 -0.029115744 -0.008101057 -0.039989579 0.021401763 -0.043264917 0.057899619 0.013161634 0.00883034 0.038963803 -0.021244183 -0.041767713 0.009333466 -0.075770946 -0.027915677 -0.053978644 0.021034065 -0.011412121 0.088414157 -0.075044542 0.034915276 -0.019703395 0.01495491 0.030474631 -0.104665977 -0.023203104 -0.044769201 -0.034893792 0.065740687 0.000305304 0.053332476 0.004982035 -0.005338828 0.059227199 0.03273035 0.033061437 -0.045828044 0.026199552 -0.025644838 -0.062760083 0.014387721 0.0056505 -0.060566079 0.027108703 0.051910011 0.003267592 -0.003794414 0.011538882 -0.060396807 -0.06250183 -0.004823067 0.035782071 -0.016995017 -0.004213172 -0.026168627 0.049485801 -0.055704514 0.033402827 0.016758099 -0.006281624 -0.027565714 0.0084949 0.011328667 -0.031361278 0.014292195 -0.016116324 0.020923414 0.016357639 -0.035667508 -0.008436511 -0.021877692 0.025071673 0.010891302 0.030156242 0.028670616
827 -0.026449554 -0.08431587 0.260784118 0.087837469 -0.173739589 -0.108881137 0.370062724 -0.308968309 -0.141910723 -0.16744149 0.002011767 0.128016278 -0.106494148 0.002849447 0.013390597 -0.013435189 -0.023144254 -0.032987958 0.009125278 0.01727874 0.004250781 -0.008428701 -0.024800745 0.004065012 0.030062546 0.001920364 0.009721151 0.02359733 0.002616547 -0.024761495 -0.014921848 -0.009655377 0.027913636 0.032276801 -0.005286192 0.035640067 0.048807592 0.011800718 0.014763268 -0.042981199 -0.052341667 0.038716578 0.025209139 0.004473696 0.023962108 0.002728542 0.01785592 -0.033122932 0.102392875 0.005203088 0.033211826 -0.016392097 0.047839198 -0.041448583 0.005629099 0.052895189 0.043760487 0.027435877 0.019859728 0.028322952 0.05218825 -0.076440782 0.029981786 0.003687578 -0.006133065 0.041251036 -0.063396617 -0.017940404 -0.052044004 -0.035298053 0.034313418 0.012247127 0.053966405 -0.067785342 0.015598053 -0.056070416 0.038324498 -0.012779026 0.056975755 -0.024207171 0.011851615 -0.048642818 -0.015139803 0.015633483 -0.050789482 0.037568853 0.042376185 -0.023986676 -0.024550834 0.004811253 -0.020675515 -0.007283578 -0.039856601 0.003254339 -0.054262699 -0.040388117 0.013988676 -0.017544092 0.039760171 0.00411644
828 -0.027741589 -0.094912036 0.256050506 0.079985233 -0.153227112 -0.119174573 0.326546299 -0.281238103 -0.153047032 -0.17139822 0.030449461 0.123960196 -0.110512612 -0.021882166 0.013115528 0.012807556 0.010699862 -0.030751379 0.02305782 0.008007023 -0.0109094 0.009732944 -0.023191624 -0.041731245 0.010181993 -0.00354662 -0.016590689 0.008259643 0.018402005 0.002642339 0.038575309 -0.062609094 0.083745425 -0.013051715 0.02170484 0.008007051 -0.00351562 0.032863364 0.012740827 -0.040922546 0.005211009 0.044887834 0.000548807 -0.009318945 0.008979112 0.003202987 0.021098908 -0.031928772 0.037677067 0.051618769 0.006721954 -0.052626957 -0.001829102 -0.05899819 -0.0678836 0.033321028 -0.019403394 0.04552934 0.003570284 0.022359657 0.007308511 0.056868989 0.05870463 -0.025130737 -0.088676209 0.087920274 0.01044724 -0.021594335 -0.045923923 0.015301951 -0.001708741 -0.035138239 0.002680985 0.001295989 -0.048805796 -0.025292646 0.002303057 0.00766211 -0.012251572 -0.003138106 -0.092782794 -4.2771e-05 0.03523796 -0.005912011 -0.020065355 0.005026263 0.037650359 0.006224129 -0.043734571 0.078318803 0.05848072 0.015299125 -0.009191836 -0.048249487 0.013822159 -0.040011156 0.039655493 -0.012521451 0.049572489 1.9726e-05
829 -0.020958803 -0.08973337 0.266932551 0.083593176 -0.176064558 -0.095671692 0.353452914 -0.296888668 -0.119925612 -0.166612556 0.018482004 0.13074046 -0.111405286 -0.038721369 -0.009056275 0.025567329 -0.003284459 -0.016184557 0.056415353 -0.018499044 -0.004141298 -0.016719821 0.026169728 0.019303894 -0.007440854 -0.057298482 -0.007230914 0.000359155 -0.018645793 0.043664745 0.046026821 -0.03701827 -0.035226145 -0.03721387 0.068173051 0.003909166 -0.029720634 0.047170409 0.000807083 -0.00973651 -0.012187799 -0.009395786 0.016478441 -0.032343438 -0.011014701 -0.039556779 0.027279093 0.029062475 -0.043191901 -0.04046753 -0.06176789 -0.002641897 -0.015302352 0.006795057 0.014717552 -0.010250637 0.005733049 -0.008822522 0.01798 -0.03287042 -0.043562039 0.009554266 0.007221354 0.06334013 -0.046856248 -0.013164046 -0.059165071 0.068182909 0.010254362 -0.018324276 -0.018862633 -0.057834203 -0.013668021 0.058238396 0.045588051 0.029849905 -0.036602787 -0.018423891 0.035945103 0.008807286 -0.022379173 -0.016143776 -0.004718142 -0.018537657 0.017134776 0.010268606 -0.000369825 0.037019298 -0.004865463 0.034957885 0.033169764 0.026319528 -0.008703179 -0.016823939 0.005285758 0.052259321 0.029132191 -0.017487008 -0.032818942 -0.026007708
830 -0.00944032 -0.073004081 0.277163872 0.093626033 -0.169357568 -0.118023713 0.377961427 -0.308081044 -0.158060901 -0.20382169 0.017199815 0.136070534 -0.114373153 -0.014053082 0.003094578 0.014054805 0.012927656 -0.024674857 -0.011552739 0.022895899 0.042560226 0.018455767 -0.008703047 -0.016031747 0.003350637 0.017533128 -0.044217282 -0.053552541 -0.062788089 0.0159845 -0.009411598 0.05040398 -0.028632834 -0.030809096 0.021524742 0.008788121 -0.028549913 0.007007374 -0.050336788 0.021984673 -0.040746107 -0.008530319 -0.007911874 0.020945308 -0.013343894 -0.017182539 -0.024731136 0.004461328 0.016371325 -0.059786076 -0.015129663 -0.013290182 -0.086471321 0.069844505 -0.01936589 -0.000998095 0.011015845 -0.002971928 0.034605578 -0.066205274 -0.034543497 -0.020810038 0.02415455 -0.003531085 -0.032685372 -0.019758456 -0.025375608 -0.010080065 -0.030213851 0.030233071 0.01836838 -0.00966787 -0.024248076 -0.007363325 -0.007759914 -0.027512683 0.033001827 0.041867882 0.068201192 -0.040179543 -0.003720173 0.040416934 -0.016748138 -0.007446397 0.070145072 0.016195969 -0.016493008 -0.015082011 0.030855401 -0.003586214 -0.000408026 -0.024302287 -0.030505281 -0.033620263 0.057047809 0.012791482 -0.014993355 0.023833728 0.052750839 2.7393e-05
831 -0.012107795 -0.072591191 0.267188546 0.077709127 -0.181318677 -0.102538163 0.285712095 -0.264633011 -0.130479289 -0.14554419 0.013159302 0.133801493 -0.103366141 -0.002925761 -0.015517316 -0.025097003 0.029028315 -0.029444478 0.008276762 -0.009804213 0.025571826 -0.006049617 0.019300378 -0.008096647 0.0441239 0.001496636 -0.02100468 0.003243296 -0.011244887 -0.003827563 0.015235509 0.011535726 0.015810379 0.02626153 -0.000601543 0.021291102 -0.041448706 0.011614522 0.048294203 -0.021012714 -0.044535237 0.013782769 0.023981628 0.002492382 0.001203092 0.018448974 -0.015626349 0.038073633 0.067271034 -0.009956312 -0.024890796 -0.047034247 0.005152128 -0.038155975 -0.064896548 0.047903206 -0.066690648 0.037775676 0.04667816 -0.038936063 -0.007867267 -0.020434573 0.02913962 -0.015292877 -0.046058114 0.057577438 0.017237759 -0.005926487 -0.009881729 0.039065506 -0.060271425 0.034392006 -0.032008111 0.001750018 -0.118909635 0.005231857 -0.006858522 -0.036462332 -0.007847118 0.016184895 -0.032965264 -0.015532116 -0.048929696 0.045359145 -0.011335851 -0.051770692 -0.019816353 0.067464799 -0.041424021 0.031527048 0.008743469 0.046506621 -0.019922784 0.012515065 0.006562043 -0.016379511 0.083228218 -0.018440976 0.012216007 0.019372879
832 -0.020673599 -0.074297428 0.25283611 0.099455316 -0.161771228 -0.114972183 0.37798976 -0.319138096 -0.159486015 -0.190401807 0.000677102 0.126768134 -0.096585799 -0.028849105 0.003577648 0.046617641 -0.015425086 0.002428806 0.002580449 0.054301452 -0.058613275 -0.017939597 0.036541556 -0.041343444 0.013347848 0.012458119 -0.061309462 -0.02256227 0.04650143 0.059440501 -0.007371317 -0.034136325 0.024331818 -0.049457534 0.086062355 -0.000285305 -0.206608357 0.001521617 -0.033594465 0.035271332 0.095531009 0.034839177 -0.011959727 -0.091161816 -0.00404509 0.048983029 0.020721057 0.025384801 0.001692147 0.004984739 0.008104514 -0.02816788 -0.020033343 0.008445495 -0.028978576 -0.004121996 0.050191842 0.018787672 -0.034830939 0.03015079 -0.005973672 -0.010262084 -0.004516141 -0.016801368 -0.016967206 -0.027839793 -0.060627678 -0.010316782 0.003764122 -0.033032998 -0.026068323 -0.0419034 0.038352886 0.019978051 0.019447068 -0.000324104 0.003462772 -0.03489471 -0.024942139 0.007510801 -0.008567373 0.031892204 0.047424773 0.004013933 -0.007285086 -0.008937593 -0.018539759 0.008187421 0.001949258 0.027494902 0.000424871 0.030615431 0.014721259 -0.035505858 0.016454244 -0.052405072 -0.070028757 -0.022118359 -0.045508166 -0.002283218
833 -0.042232015 -0.098808194 0.214055447 0.084784988 -0.129158203 -0.134885137 0.410426298 -0.329750646 -0.178605387 -0.20125478 0.021199727 0.13965436 -0.107215425 -0.014840684 0.013186864 0.012412637 0.031730021 -0.004464169 0.02526264 -0.019191196 0.051228233 0.070314027 0.004271907 -0.016797797 0.002173409 0.040671375 0.044711597 -0.027386518 -0.047947314 -0.020568813 -0.042921735 0.070700412 -0.003030654 -0.018645442 -0.070813796 -0.01821297 0.089822989 0.009344581 0.020686487 -0.045320995 -0.009166181 -0.003197167 0.039468592 0.005379761 -0.002967852 -0.044920219 0.009933625 -0.022977715 0.01850064 -0.015124512 -0.038407329 -0.012447451 -0.043865486 -0.007489502 -0.011747008 -0.022785309 -0.020113109 -0.01591663 -0.025284939 -0.05729815 0.005908481 0.018844755 -0.063695091 0.000803532 0.044179991 -0.019971009 0.057418134 0.014007459 0.017643362 0.003014871 -0.004410249 -0.008437731 0.025150084 0.020849676 -0.061785922 0.02445958 0.01689168 -0.00875119 -0.014657223 0.049276127 -0.029465845 0.027771631 0.011969613 -0.000907667 -0.05550124 0.022236488 -0.050119427 0.020740665 0.025476274 0.021465533 -0.004864174 -0.023038013 0.035574316 0.006014189 -0.042120206 -0.039693984 0.018360075 0.018350419 -0.008988031 0.005494536
834 -0.020527838 -0.081188833 0.268082348 0.093301999 -0.168626999 -0.123713191 0.329180745 -0.282633717 -0.153269046 -0.185201743 0.005443052 0.138542133 -0.103953516 -0.002651913 0.005706757 0.001910302 -0.002177606 0.009629027 -0.007621558 -0.012897655 0.003529905 0.020383597 0.074007595 0.031016689 -0.002823905 -0.007237639 0.002267781 -0.047541136 -0.02328287 -0.059133498 0.03780058 0.083655423 0.062535311 0.027060148 0.043934601 -0.022320852 0.044910269 0.034375421 0.003064699 -0.068700188 -0.052641771 0.01359297 -0.039787842 0.017832534 -0.086798438 0.04827932 -0.075299077 -0.02258692 0.059815908 0.008398635 0.019532628 -0.00324038 -0.002048524 0.068798536 -0.05444848 -0.012326597 0.008528383 0.075869344 -0.064965423 0.002160947 0.00741636 -0.034068904 0.00716794 0.063120079 -0.030473502 -0.036140113 -0.006176301 0.029783188 0.077472613 -0.002277917 0.018772992 0.010288961 0.033315287 -0.024758048 -0.007987951 0.049605668 0.041591309 0.01190584 -0.007493519 -0.001983526 -0.004582489 0.015322912 -0.033393086 -0.031473655 0.008295779 0.021165998 -0.019375352 -0.017211033 0.016494805 0.017856726 0.049395928 0.001721908 -0.031122769 -0.064993601 -0.036978881 -0.053526523 -0.038431036 0.053677563 -0.037979488 -0.010308192
835 -0.012046184 -0.087973092 0.258962098 0.083780107 -0.170955812 -0.107209485 0.354907323 -0.302504463 -0.133748446 -0.164301698 -0.00525741 0.141723869 -0.111727565 0.011900414 -0.027081902 0.006775556 0.016903942 -0.010539408 0.021528436 0.019047856 -0.001264386 -0.031633848 -0.011676293 -0.050286422 0.01333633 -0.023346046 -0.048161894 -0.017632092 -0.027820608 0.002258711 0.011521556 -0.003060026 -0.029133506 -0.013107836 0.050425797 0.021272101 -0.07031823 0.048855978 -0.05263313 0.029542278 0.019804784 -0.040922621 -0.016426433 0.045385421 0.021969508 -0.002425982 -0.062460693 0.008116718 0.000407248 -0.029534876 -0.123445961 -0.039748416 -0.032665166 0.033382609 0.051353524 0.067830711 -0.053862489 -0.045151216 0.033432369 0.008860093 -0.034210534 0.000573963 0.079246856 0.013093338 0.030500625 0.02324569 0.035324399 0.06240136 0.043202048 0.058608053 0.008671092 0.019048283 -0.052413009 -0.017376048 -0.007668326 0.003379257 -0.026102466 0.016167671 0.032406921 0.020259726 -0.034027972 -0.004582555 0.040054138 0.013080359 0.06970683 0.00199386 -0.033303379 0.002631128 0.027925603 -0.048773993 -0.038268238 -0.008784164 0.04226604 -0.017137172 0.048132601 -0.004778455 0.010350265 0.003794266 0.013558924 -0.012068242
